ID,Suburb,WaterView,FloodingZone,LogDistance,LogLand,LogFloor,LogValue2022,,,Leg.Desc,Full Address,Lat,Long,Distance to Coast,Land Area,Floor Area,Value 2022,,,,,
1272,Waimairi Beach,1,0,6.183076151,6.732210706,5.739792912,14.36443261,,,Lot 242 DP 342327,65 EASTWOOD RI,-43.4766942,172.7158191,484.48,839,311,"$1,731,385.67",,,,,
1273,Waimairi Beach,0,0,6.122361222,6.234410726,5.293304825,13.91576491,,,Lot 243 DP 342327,67 EASTWOOD RI,-43.4766275,172.7161674,455.94,510,199,"$1,105,452.05",,,,,
1274,Waimairi Beach,0,0,6.092463063,6.338594078,5.411646052,14.07951821,,,Lot 244 DP 344337,69 EASTWOOD RI,-43.4764913,172.7162606,442.51,566,224,"$1,302,138.16",,,,,
1275,Waimairi Beach,0,0,6.101036184,6.238324625,5.313205979,13.93937158,,,Lot 247 DP 344337,75 EASTWOOD RI,-43.4762161,172.7160476,446.32,512,203,"$1,131,858.56",,,,,
1276,Waimairi Beach,0,0,6.054814863,6.23636959,5.298317367,13.96899533,,,Lot 248 DP 344337,77 EASTWOOD RI,-43.4762912,172.7163582,426.16,511,200,"$1,165,890.03",,,,,
1277,New Brighton,0,0,7.255838419,6.69950034,4.859812404,13.54989807,,,Lot 25 DP 13562,157 BOWER AV,-43.497143,172.7103767,1416.35,812,129,"$766,736.19",,,,,
1278,Southshore,0,0,5.109635627,6.507277712,4.094344562,13.41063298,,,Lot 25 DP 17976,16 TERN ST,-43.5516079,172.7495598,165.61,670,60,"$667,058.47",,,,,
1279,New Brighton,0,0,7.324127356,6.49677499,4.812184355,13.32448756,,,Lot 25 DP 18157,58 WILLRYAN AV,-43.4976015,172.709304,1516.45,663,123,"$612,000.00",,,,,
1280,South New Brighton,0,1,4.835487941,6.408528791,4.605170186,13.5092993,,,Lot 25 DP 18186,428 PINE AV,-43.5379494,172.7413447,125.9,607,100,"$736,231.07",,,,,
1281,Southshore,0,1,5.327973251,6.472346295,4.605170186,13.53863496,,,Lot 25 DP 19582,203 ROCKING HORSE RD,-43.5558768,172.750214,206.02,647,100,"$758,148.81",,,,,
1282,North New Brighton,0,0,6.909643495,6.739336627,5.049856007,13.41063298,,,Lot 25 DP 21247,33 LEVERETT PL,-43.4944266,172.7147929,1001.89,845,156,"$667,058.47",,,,,
1283,New Brighton,0,0,7.099961158,6.580639137,4.700480366,13.30511895,,,Lot 25 DP 22267,22 PALMERS RD,-43.4966955,172.7128821,1211.92,721,110,"$600,260.46",,,,,
1284,North New Brighton,0,0,6.58881643,6.408528791,4.820281566,13.33133334,,,Lot 25 DP 27809,53 ROYALIST AV,-43.4877209,172.7157825,726.92,607,124,"$616,203.99",,,,,
1285,New Brighton,0,0,7.16773208,6.352629396,4.96284463,13.12400677,,,Lot 25 DP 29296,40 CASTLETOWN PL,-43.4982663,172.7124169,1296.9,574,143,"$500,822.37",,,,,
1286,North New Brighton,0,0,4.910004317,6.383506635,4.86753445,13.59984569,,,Lot 25 DP 29518,24 PANDORA ST,-43.4877414,172.7233799,135.64,592,130,"$806,005.37",,,,,
1287,North New Brighton,0,0,6.877244524,6.680854679,4.605170186,13.49533223,,,Lot 25 DP 36288,20 INVERELL PL,-43.4893256,172.7132352,969.95,797,100,"$726,019.56",,,,,
1288,North New Brighton,0,0,7.09201662,6.357842267,4.9698133,12.59273041,,,Lot 25 DP 4701,2 PINEWOOD AV,-43.486719,172.7094955,1202.33,577,144,"$294,410.52",,,,,
1289,South New Brighton,0,0,5.62808863,6.274762021,4.882801923,13.62114962,,,Lot 25 DP 5129,145 PINE AV,-43.5248595,172.7354337,278.13,531,132,"$823,360.67",,,,,
1290,South New Brighton,1,0,5.202136808,6.293419279,5.361292166,12.89160378,,,Lot 25 DP 6593,426 MARINE PD,-43.5271974,172.7379757,181.66,541,213,"$396,965.15",,,,,
1291,Waimairi Beach,0,0,6.142768321,6.551080335,5.480638923,13.99981693,,,Lot 25 DP 65935,29 ORLANDO CR,-43.4826529,172.7177996,465.34,700,240,"$1,202,384.14",,,,,
1292,North New Brighton,0,0,6.358102198,6.668228248,5.298317367,13.71675345,,,Lot 25 DP 66125,27 SEA EAGLES PL,-43.4937705,172.7196782,577.15,787,200,"$905,962.73",,,,,
1293,New Brighton,0,0,7.445125458,6.598509029,5.552959585,14.08149994,,,Lot 25 DP 73813,26 BLUE GUM PL,-43.4950466,172.7059743,1711.5,734,258,"$1,304,721.20",,,,,
1294,Waimairi Beach,0,0,6.048577127,6.396929655,5.480638923,14.1192746,,,Lot 250 DP 344337,137 ASTON DR,-43.475908,172.7161996,423.51,600,240,"$1,354,949.30",,,,,
1295,Waimairi Beach,0,0,6.083587836,6.396929655,5.398162702,13.58726084,,,Lot 251 DP 344337,139 ASTON DR,-43.4758273,172.715973,438.6,600,221,"$795,925.48",,,,,
1296,Waimairi Beach,0,0,5.84464526,6.234410726,5.313205979,13.97478126,,,Lot 253 DP 342327,15 SANDPIPER PL,-43.4770151,172.7174416,345.38,510,203,"$1,172,655.35",,,,,
1297,Waimairi Beach,0,0,5.802662034,6.527957918,5.33753808,13.82487409,,,Lot 254 DP 344337,17 SANDPIPER PL,-43.4770044,172.7176173,331.18,684,208,"$1,009,407.51",,,,,
1298,Waimairi Beach,0,0,5.745148321,6.576469569,5.517452896,14.08398055,,,Lot 256 DP 342327,12 SANDPIPER PL,-43.477236,172.7179278,312.67,718,249,"$1,307,961.73",,,,,
1299,Waimairi Beach,0,0,5.901485133,6.637258031,5.583496309,14.0770391,,,Lot 259 DP 342327,6 SANDPIPER PL,-43.4772638,172.7172607,365.58,763,266,"$1,298,914.01",,,,,
1300,New Brighton,0,0,7.092124737,6.533788838,4.762173935,12.86594278,,,Lot 26 DP 17041,140 BAKER ST,-43.5039839,172.7154447,1202.46,688,117,"$386,908.22",,,,,
1301,New Brighton,0,0,7.329631649,6.481577129,4.49980967,13.262216,,,Lot 26 DP 18157,56 WILLRYAN AV,-43.4977448,172.7092819,1524.82,653,90,"$575,052.14",,,,,
1302,South New Brighton,0,1,4.752814028,6.522092798,5.497168225,13.34608471,,,Lot 26 DP 18186,430 PINE AV,-43.5380794,172.7414169,115.91,680,244,"$625,361.22",,,,,
1303,New Brighton,0,0,7.08894286,6.580639137,4.820281566,13.37109795,,,Lot 26 DP 22267,24 PALMERS RD,-43.4967004,172.7130689,1198.64,721,124,"$641,200.80",,,,,
1304,North New Brighton,0,0,6.38367554,6.408528791,4.787491743,13.49596561,,,Lot 26 DP 26186,132 EFFINGHAM ST,-43.4868921,172.7173324,592.1,607,120,"$726,479.55",,,,,
1305,North New Brighton,0,0,6.905292248,6.69950034,4.976733742,13.0600988,,,Lot 26 DP 36288,18 INVERELL PL,-43.4894181,172.7129186,997.54,812,145,"$469,817.12",,,,,
1306,South New Brighton,0,0,4.663156035,6.359573869,4.59511985,13.57510293,,,Lot 26 DP 36516,5 SEAFIELD PL,-43.5265014,172.7312784,105.97,578,99,"$786,307.28",,,,,
1307,New Brighton,0,0,6.989860474,6.403574198,4.624972813,13.29397291,,,Lot 26 DP 5753,33 ROOKWOOD AV,-43.4962746,172.7143395,1085.57,604,102,"$593,607.09",,,,,
1308,North New Brighton,0,0,5.916013366,6.289715571,4.770684624,13.12760745,,,Lot 26 DP 6059,55 EFFINGHAM ST,-43.4917168,172.7216485,370.93,539,118,"$502,628.92",,,,,
1309,North New Brighton,0,0,6.32348044,6.549650742,5.327876169,13.59859756,,,Lot 26 DP 66125,29 SEA EAGLES PL,-43.4938374,172.7199785,557.51,699,206,"$805,000.00",,,,,
1310,Waimairi Beach,0,0,5.955085792,6.562444094,5.560681631,14.22283525,,,Lot 260 DP 342327,4 SANDPIPER PL,-43.4772844,172.7170112,385.71,708,260,"$1,502,791.97",,,,,
1311,Waimairi Beach,0,0,6.198377085,6.558197803,5.379897354,13.28904713,,,Lot 262 DP 344337,143 ASTON DR,-43.475653,172.715477,491.95,705,217,"$590,690.30",,,,,
1312,Waimairi Beach,0,0,6.165669923,6.272877007,5.062595033,13.61465981,,,Lot 269 DP 81361,35 EASTWOOD RI,-43.4788681,172.7167773,476.12,530,158,"$818,034.52",,,,,
1313,North New Brighton,0,0,5.82156551,6.64118217,4.605170186,11.67009399,,,Lot 27 DP 18094,5 PANDORA ST,-43.4879912,172.7207371,337.5,766,100,"$117,019.28",,,,,
1314,New Brighton,0,0,7.069704046,6.64118217,5.023880521,13.48401387,,,Lot 27 DP 22267,26 PALMERS RD,-43.4967312,172.7134074,1175.8,766,152,"$717,848.54",,,,,
1315,North New Brighton,0,0,6.61936629,6.408528791,4.804021045,13.55770419,,,Lot 27 DP 27809,11 PEGASUS AV,-43.4873658,172.7154945,749.47,607,122,"$772,744.85",,,,,
1316,North New Brighton,0,0,4.980382251,6.668228248,5.147494477,13.4758735,,,Lot 27 DP 29518,29 PANDORA ST,-43.487306,172.7229252,145.53,787,172,"$712,028.70",,,,,
1317,South New Brighton,0,0,5.700577344,6.274762021,5.267858159,13.74466224,,,Lot 27 DP 5129,141 PINE AV,-43.524667,172.735355,299.04,531,194,"$931,603.19",,,,,
1318,North New Brighton,0,0,5.88440815,6.289715571,4.615120517,12.86594278,,,Lot 27 DP 6059,53 EFFINGHAM ST,-43.491663,172.7217708,359.39,539,101,"$386,908.22",,,,,
1319,North New Brighton,0,0,6.723399655,6.632001777,5.298317367,13.67828717,,,Lot 27 DP 68855,36 SURFERS PL,-43.4935638,172.7165482,831.64,759,200,"$871,775.46",,,,,
1320,New Brighton,0,0,7.27284968,6.69950034,4.624972813,12.8544484,,,Lot 28 DP 13562,151 BOWER AV,-43.4975603,172.7103149,1440.65,812,102,"$382,486.41",,,,,
1321,New Brighton,0,0,7.348188481,6.51174533,4.605170186,13.39464471,,,Lot 28 DP 18157,52 WILLRYAN AV,-43.4982226,172.7092115,1553.38,673,100,"$656,478.16",,,,,
1322,North New Brighton,0,0,6.873815796,6.429719478,4.94875989,13.65650684,,,Lot 28 DP 21247,27 LEVERETT PL,-43.4946664,172.7154824,966.63,620,141,"$852,993.19",,,,,
1323,North New Brighton,0,0,6.192914484,6.408528791,4.941642423,13.64364662,,,Lot 28 DP 26939,9 NILE PL,-43.4899125,172.7194117,489.27,607,140,"$842,093.75",,,,,
1324,North New Brighton,0,0,6.56127109,6.408528791,4.700480366,13.31818772,,,Lot 28 DP 27809,12 PEGASUS AV,-43.4871153,172.7159184,707.17,607,110,"$608,156.62",,,,,
1325,North New Brighton,0,0,6.746682362,6.408528791,4.644390899,13.04664201,,,Lot 28 DP 28828,60 PEGASUS AV,-43.4894373,172.7148965,851.23,607,104,"$463,537.24",,,,,
1326,North New Brighton,0,0,4.495020442,5.910796644,4.382026635,13.26550633,,,Lot 28 DP 3241,25 MARINE PD,-43.4885109,172.7240502,89.57,369,80,"$576,947.37",,,,,
1327,South New Brighton,0,0,5.744668467,6.456769656,4.49980967,13.33918471,,,Lot 28 DP 4413,366 PINE AV,-43.5344919,172.739171,312.52,637,90,"$621,061.08",,,,,
1328,South New Brighton,0,0,5.68194578,6.274762021,4.49980967,13.54687624,,,Lot 28 DP 5129,137 PINE AV,-43.524578,172.7353376,293.52,531,90,"$764,422.74",,,,,
1329,New Brighton,0,0,6.978139183,6.403574198,4.543294782,13.20759782,,,Lot 28 DP 5753,29 ROOKWOOD AV,-43.4964572,172.7146473,1072.92,604,94,"$544,486.17",,,,,
1330,North New Brighton,0,0,5.847911678,6.289715571,4.143134726,13.15219526,,,Lot 28 DP 6059,51 EFFINGHAM ST,-43.4916063,172.7219098,346.51,539,63,"$515,140.66",,,,,
1331,North New Brighton,0,0,6.700226677,8.269756948,5.18178355,13.88529315,,,Lot 28 DP 68855,34 SURFERS PL,-43.4934935,172.7167633,812.59,3904,178,"$1,072,275.04",,,,,
1332,New Brighton,1,0,5.259472583,6.91968385,4.787491743,13.52226609,,,Lot 28 DP 783,289 MARINE PD,-43.5150084,172.7327666,192.38,1012,120,"$745,839.78",,,,,
1333,New Brighton,0,0,7.277765906,6.69950034,4.553876892,13.65845939,,,Lot 29 DP 13562,145 BOWER AV,-43.4976912,172.7103058,1447.75,812,95,"$854,660.33",,,,,
1334,North New Brighton,0,0,5.747990729,6.929516771,4.605170186,13.41002318,,,Lot 29 DP 18094,8 PANDORA ST,-43.4881517,172.7211493,313.56,1022,100,"$666,651.82",,,,,
1335,New Brighton,0,0,7.338121108,6.49677499,4.605170186,13.31298374,,,Lot 29 DP 18157,50 WILLRYAN AV,-43.4983547,172.7091869,1537.82,663,100,"$605,000.00",,,,,
1336,North New Brighton,0,0,6.387182304,6.408528791,5.252273428,13.63152681,,,Lot 29 DP 26186,126 EFFINGHAM ST,-43.4873371,172.7173367,594.18,607,191,"$831,949.33",,,,,
1337,North New Brighton,0,0,6.197685719,6.668228248,4.96284463,13.50998453,,,Lot 29 DP 26939,11 NILE PL,-43.4900455,172.7194428,491.61,787,143,"$736,735.73",,,,,
1338,South New Brighton,0,0,5.743964264,6.677083461,4.262679877,13.34665825,,,"Lot 29 DP 4413, Pt Lot 30 DP 4413",364 PINE AV,-43.5344108,172.7391154,312.3,794,71,"$625,719.99",,,,,
1339,South New Brighton,0,0,5.66711849,6.274762021,4.49980967,13.23948473,,,Lot 29 DP 5129,135 PINE AV,-43.5244868,172.7353024,289.2,531,90,"$562,127.92",,,,,
1340,New Brighton,0,0,6.948858834,6.403574198,4.605170186,12.90915736,,,Lot 29 DP 5753,27 ROOKWOOD AV,-43.4965394,172.7147891,1041.96,604,100,"$403,994.83",,,,,
1341,North New Brighton,0,0,5.814040976,6.289715571,4.795790546,12.88446475,,,Lot 29 DP 6059,49 EFFINGHAM ST,-43.4915553,172.7220341,334.97,539,121,"$394,141.30",,,,,
1342,Waimairi Beach,0,0,6.056315519,6.551080335,5.438079309,13.9879386,,,Lot 29 DP 65935,21 ORLANDO CR,-43.4831458,172.7181692,426.8,700,230,"$1,188,186.31",,,,,
1343,North New Brighton,0,0,6.213607598,6.50578406,5.214935758,13.43772911,,,Lot 29 DP 66125,78 CYGNET ST,-43.4940687,172.7209338,499.5,669,184,"$685,380.27",,,,,
1344,North New Brighton,0,0,5.695145281,6.261491684,4.700480366,13.46249007,,,Lot 29 DP 8848,40 FLEMING ST,-43.4920808,172.7227135,297.42,524,110,"$702,562.80",,,,,
1345,North New Brighton,0,0,4.836202539,6.240275845,4.382026635,13.35281341,,,Lot 3 DP 10698,5 PACIFIC RD,-43.4890416,172.723756,125.99,513,80,"$629,583.28",,,,,
1346,New Brighton,0,0,5.733049972,6.226536669,4.605170186,13.33479491,,,Lot 3 DP 11437,17 MAFEKING ST,-43.5089517,172.7289496,308.91,506,100,"$618,340.72",,,,,
1347,South New Brighton,0,0,5.620763119,6.226536669,4.828313737,13.56638751,,,Lot 3 DP 12435,42 BEATTY ST,-43.5272899,172.7351672,276.1,506,125,"$779,484.06",,,,,
1348,New Brighton,0,0,6.161144029,6.408528791,4.49980967,13.60767208,,,Lot 3 DP 13188,42 ESTUARY RD,-43.5210591,172.7315125,473.97,607,90,"$812,338.23",,,,,
1349,New Brighton,0,1,6.581041276,6.514712691,4.804021045,12.61903598,,,Lot 3 DP 13221,60 COLLINGWOOD ST,-43.510215,172.7241229,721.29,675,122,"$302,257.92",,,,,
1350,New Brighton,0,0,7.123882272,6.519147288,4.787491743,13.47466364,,,Lot 3 DP 13277,64 ROOKWOOD AV,-43.4951179,172.7119533,1241.26,678,120,"$711,167.77",,,,,
1351,South New Brighton,0,0,5.78520884,6.51174533,4.744932128,13.40827268,,,Lot 3 DP 13633,180 PINE AV,-43.5264071,172.7356602,325.45,673,115,"$665,485.87",,,,,
1352,New Brighton,0,1,5.529151271,6.424869024,4.634728988,13.22261773,,,Lot 3 DP 13741,100 BRIDGE ST,-43.523808,172.7292743,251.93,617,103,"$552,726.03",,,,,
1353,North New Brighton,0,0,6.910601225,6.413458957,4.96284463,13.54195073,,,Lot 3 DP 14793,153 TEDDER AV,-43.493798,172.7145144,1002.85,610,143,"$760,666.82",,,,,
1354,North New Brighton,0,0,5.419250989,6.280395839,4.605170186,13.36416051,,,Lot 3 DP 15027,28 CYGNET ST,-43.4928507,172.7238764,225.71,534,100,"$636,767.90",,,,,
1355,New Brighton,0,0,5.391944312,6.695798917,5.192956851,13.7457914,,,Lot 3 DP 15267,6 MOUNTBATTEN ST,-43.5154955,172.7325172,219.63,809,180,"$932,655.71",,,,,
1356,North New Brighton,0,0,6.038705893,6.52649486,4.615120517,13.4016385,,,Lot 3 DP 15361,60 FLEMING ST,-43.4926473,172.7214186,419.35,683,101,"$661,085.53",,,,,
1357,South New Brighton,0,0,5.587061375,6.464588304,4.700480366,13.32121424,,,Lot 3 DP 15498,12 JELLICOE ST,-43.5312926,172.7389156,266.95,642,110,"$610,000.00",,,,,
1358,South New Brighton,0,0,5.600900367,6.541029999,4.605170186,13.4441016,,,Lot 3 DP 15664,229 PINE AV,-43.5286263,172.7370881,270.67,693,100,"$689,761.80",,,,,
1359,Southshore,0,1,4.101816577,6.469250317,5.298317367,13.07060599,,,Lot 3 DP 15855,6 CASPIAN ST,-43.5386504,172.7412801,60.45,645,200,"$474,779.61",,,,,
1360,South New Brighton,0,0,5.273409731,6.33150185,5.298317367,13.43285612,,,Lot 3 DP 16433,190 ESTUARY RD,-43.5280072,172.734528,195.08,562,200,"$682,048.55",,,,,
1361,South New Brighton,0,0,5.721687879,6.51174533,4.615120517,13.58362484,,,Lot 3 DP 16462,188 PINE AV,-43.5267542,172.7358204,305.42,673,101,"$793,036.74",,,,,
1362,Southshore,1,0,4.572130332,6.413458957,4.787491743,13.18467649,,,Lot 3 DP 16516,7 GODWIT ST,-43.5401196,172.7433839,96.75,610,120,"$532,147.77",,,,,
1363,South New Brighton,0,0,5.617607112,6.711740395,4.718498871,13.46009146,,,Lot 3 DP 16592,329 PINE AV,-43.5329668,172.7389699,275.23,822,112,"$700,879.64",,,,,
1364,North New Brighton,0,0,4.510529782,6.226536669,5.468060141,13.99759594,,,Lot 3 DP 16779,73 MARINE PD,-43.4934553,172.725811,90.97,506,237,"$1,199,716.62",,,,,
1365,North New Brighton,0,0,7.154193393,6.54534966,4.49980967,13.19644908,,,Lot 3 DP 17353,30 FLEMINGTON AV,-43.4882468,172.7093406,1279.46,696,90,"$538,449.55",,,,,
1366,Southshore,0,1,5.102363308,6.519147288,4.477336814,13.23569206,,,Lot 3 DP 17371,61 ROCKING HORSE RD,-43.5435731,172.7444669,164.41,678,88,"$560,000.00",,,,,
1367,New Brighton,1,0,5.105824254,6.464588304,5.529429088,12.89411366,,,Lot 3 DP 17642,338 MARINE PD,-43.5195562,172.7347489,164.98,642,252,"$397,962.74",,,,,
1368,New Brighton,0,1,6.66253226,6.796823718,5.375278408,13.37051299,,,Lot 3 DP 17844,27 OWLES TC,-43.5103506,172.7233543,782.53,895,216,"$640,825.83",,,,,
1369,New Brighton,0,0,5.821684022,6.343880434,4.787491743,13.29759081,,,Lot 3 DP 18119,6 IDA ST,-43.5106422,172.7293004,337.54,569,120,"$595,758.59",,,,,
1370,Southshore,0,1,4.72747631,6.472346295,4.727387819,13.56096671,,,Lot 3 DP 18141,54 ROCKING HORSE RD,-43.5430747,172.7439514,113.01,647,113,"$775,270.06",,,,,
1371,South New Brighton,1,0,5.060948108,6.800170068,5.634789603,13.66468767,,,Lot 3 DP 18560,483 MARINE PD,-43.5321524,172.7401241,157.74,898,280,"$860,000.00",,,,,
1372,Southshore,0,1,4.893202197,6.33150185,5.010635294,13.22770163,,,Lot 3 DP 18725,95 ROCKING HORSE RD,-43.5466165,172.7459536,133.38,562,150,"$555,543.18",,,,,
1373,South New Brighton,1,0,5.40006135,6.453624999,5.298317367,13.84393846,,,Lot 3 DP 18758,2 JELLICOE ST,-43.5311391,172.7396041,221.42,635,200,"$1,028,835.83",,,,,
1374,Southshore,0,1,4.694187882,7.010311867,4.663439094,13.32871586,,,Lot 3 DP 19113,172 E ROCKING HORSE RD,-43.5536889,172.7484895,109.31,1108,106,"$614,593.20",,,,,
1375,South New Brighton,0,0,5.733406,6.909753282,4.86753445,13.64903482,,,Lot 3 DP 19394,179 ESTUARY RD,-43.5266618,172.735018,309.02,1002,130,"$846,643.36",,,,,
1376,Southshore,0,1,4.949468859,6.65415252,5.010635294,13.56417386,,,Lot 3 DP 19427,73 ROCKING HORSE RD,-43.5444556,172.7448689,141.1,776,150,"$777,760.46",,,,,
1377,Southshore,0,1,5.341664171,6.814542897,4.700480366,13.82753748,,,Lot 3 DP 19582,179 A ROCKING HORSE RD,-43.5538145,172.7499182,208.86,911,110,"$1,012,099.53",,,,,
1378,Southshore,0,1,4.729774349,6.352629396,5.010635294,13.66768878,,,Lot 3 DP 19614,113 ROCKING HORSE RD,-43.5480763,172.7466943,113.27,574,150,"$862,584.83",,,,,
1379,South New Brighton,0,0,5.61884168,6.747586527,5.192956851,13.14958636,,,Lot 3 DP 20174,385 A PINE AV,-43.5352039,172.740313,275.57,852,180,"$513,798.45",,,,,
1380,New Brighton,0,0,5.690663462,6.51174533,4.605170186,13.28254318,,,Lot 3 DP 20216,24 MOUNTBATTEN ST,-43.5157101,172.7316017,296.09,673,100,"$586,860.94",,,,,
1381,South New Brighton,0,0,5.409590369,6.408528791,4.852030264,13.62234983,,,Lot 3 DP 20237,15 MALTA CR,-43.5365171,172.739982,223.54,607,128,"$824,349.47",,,,,
1382,Southshore,0,1,4.798431683,6.64509097,5.141663557,13.98177932,,,Lot 3 DP 20859,133 ROCKING HORSE RD,-43.54997,172.7476507,121.32,769,171,"$1,180,890.43",,,,,
1383,New Brighton,0,0,6.907915266,6.921658184,4.927253685,13.41468459,,,Lot 3 DP 21703,8 GRESHAM TC,-43.5007288,172.717221,1000.16,1014,138,"$669,766.61",,,,,
1384,New Brighton,0,0,7.199641004,6.514712691,4.727387819,13.36455469,,,Lot 3 DP 21836,171 PALMERS RD,-43.5035344,172.7136104,1338.95,675,113,"$637,018.95",,,,,
1385,New Brighton,0,0,5.30915839,6.169610732,4.86753445,13.22606171,,,Lot 3 DP 21857,62 KEPPEL ST,-43.5058943,172.7288665,202.18,478,130,"$554,632.89",,,,,
1386,South New Brighton,0,0,5.323400147,6.747586527,4.882801923,13.54107371,,,Lot 3 DP 22170,508 MARINE PD,-43.5344842,172.7408208,205.08,852,132,"$760,000.00",,,,,
1387,South New Brighton,0,0,5.865617837,6.408528791,4.787491743,13.43547216,,,Lot 3 DP 22236,69 BRIDGE ST,-43.5236651,172.7311796,352.7,607,120,"$683,835.15",,,,,
1388,New Brighton,0,0,6.879468967,6.408528791,4.718498871,13.59406642,,,Lot 3 DP 22276,7 GRESHAM TC,-43.5013114,172.7175632,972.11,607,112,"$801,360.69",,,,,
1389,North New Brighton,0,0,6.859174093,6.507277712,5.18178355,13.59111622,,,Lot 3 DP 23065,132 BEACH RD,-43.4862725,172.712559,952.58,670,178,"$799,000.00",,,,,
1390,New Brighton,0,0,7.350053637,6.499787041,4.941642423,13.04826434,,,Lot 3 DP 23849,89 BOWER AV,-43.5004285,172.7099165,1556.28,665,140,"$464,289.86",,,,,
1391,New Brighton,0,0,5.81200888,7.390798522,5.010635294,13.67830802,,,Lot 3 DP 24083,34 TOVEY ST,-43.5170895,172.7316412,334.29,1621,150,"$871,793.64",,,,,
1392,South New Brighton,0,0,5.493760787,6.284134161,4.941642423,13.29144447,,,Lot 3 DP 24478,18 HALSEY ST,-43.5333101,172.739564,243.17,536,140,"$592,108.08",,,,,
1393,North New Brighton,0,0,5.926018948,6.369900983,4.787491743,13.396652,,,Lot 3 DP 24669,56 CYGNET ST,-43.4934533,172.7222304,374.66,584,120,"$657,797.23",,,,,
1394,New Brighton,0,0,6.201522859,6.944087208,5.010635294,13.44099649,,,Lot 3 DP 24884,11 BLAKE ST,-43.5223708,172.731351,493.5,1037,150,"$687,623.34",,,,,
1395,New Brighton,0,0,7.128038744,6.421622268,4.86753445,13.2274834,,,Lot 3 DP 24915,84 PALMERS RD,-43.4993266,172.7134434,1246.43,615,130,"$555,421.97",,,,,
1396,South New Brighton,0,0,5.925805398,6.788971743,4.787491743,13.65845939,,,Lot 3 DP 25044,24 SANDRA ST,-43.5296891,172.7364509,374.58,888,120,"$854,660.33",,,,,
1397,New Brighton,0,0,5.422965671,6.226536669,4.615120517,13.46246966,,,Lot 3 DP 25220,9 MOUNTBATTEN ST,-43.5157753,172.7324267,226.55,506,101,"$702,548.46",,,,,
1398,North New Brighton,0,0,6.431218354,6.416732283,4.700480366,13.63645604,,,Lot 3 DP 26186,91 EFFINGHAM ST,-43.4900387,172.717766,620.93,612,110,"$836,060.32",,,,,
1399,New Brighton,0,0,7.118121547,7.030857476,4.700480366,12.73834429,,,Lot 3 DP 26433,59 A ROOKWOOD AV,-43.4957852,172.7125483,1234.13,1131,110,"$340,559.21",,,,,
1400,Southshore,0,1,4.175617282,6.814542897,5.278114659,13.78736206,,,Lot 3 DP 26460,110 A ROCKING HORSE RD,-43.5478988,172.7458522,65.08,911,196,"$972,243.98",,,,,
1401,New Brighton,0,1,6.512859122,6.098074282,4.317488114,13.20664636,,,Lot 3 DP 2711,48 COLLINGWOOD ST,-43.5100839,172.7247023,673.75,445,75,"$543,968.36",,,,,
1402,South New Brighton,0,0,5.28437056,6.745236349,4.736198448,13.36811569,,,Lot 3 DP 27625,8 HALSEY ST,-43.53284,172.7399722,197.23,850,114,"$639,291.42",,,,,
1403,North New Brighton,0,0,6.979368714,6.881411304,4.634728988,13.3840477,,,Lot 3 DP 27769,333 BOWER AV,-43.488084,172.7115689,1074.24,974,103,"$649,558.19",,,,,
1404,North New Brighton,0,0,6.61799104,6.408528791,4.736198448,13.30327563,,,Lot 3 DP 27809,7 ROYALIST AV,-43.4902472,172.7165882,748.44,607,114,"$599,155.01",,,,,
1405,North New Brighton,0,0,6.814026848,6.64118217,4.510859507,12.69090052,,,Lot 3 DP 28338,28 WOODGROVE AV,-43.4909319,172.7148183,910.53,766,91,"$324,779.09",,,,,
1406,New Brighton,0,0,5.786774674,6.424869024,4.532599493,13.30992901,,,Lot 3 DP 2879,10 HOWE ST,-43.5049432,172.7268486,325.96,617,93,"$603,154.71",,,,,
